label	sentence
__label__biased	ministr dostál však krátce před svojí smrtí prosadil v parlamentu hlasy komunistů a sociálních demokratů novou novelu která podle církví obsahuje v podstatě totéž co bylo v předchozí novele ústavním soudem zrušeno
__label__neutral	město má přezdívku perla karabachu případně karabašský jeruzalém
__label__biased	atlas cz a s vinohradská numtkn numtkn numtkn numtkn praha numtkn
__label__neutral	po roce práce na okresní pobočce v prazenumtkn se dostal do odboru ekonomicko matematických výpočtů při ústředí sbčs
__label__biased	daná osoba je jistě manipulátor pokud vyhovuje alespoň v deseti bodech
__label__neutral	fakultu však vedl způsobem který nebyl v souladu s učením ii
__label__neutral	kniha obsahuje citáty z klausovy knihy narovinu
__label__biased	její dcera kateřina studentka vše je bývalá extraligová hráčka volejbalu olymp praha
__label__neutral	o rok později přišel pivovar s podobně laděným nápojem cool grep
__label__neutral	století převládají utopie negativní a varovné antiutopie jevgenij zamjatin my numtkn aldous huxley konec civilizace numtkn george orwell farma zvířat a numtkn numtkn
__label__neutral	ve své závěti jakožto přesvěčený ateista nechal jasné instrukce že si přeje být pohřben v olověné rakvi v kryptě pod budovou větrného mlýna který nechal zbudovat na své zahradě
__label__neutral	tibetská autonomní oblast tao je formálně autonomní oblast defacto však část historického tibetu jehož území čína dlouhodobě okupuje
__label__biased	jedná se o klastr khoisanů a pygmejů klastr hadzapů klastr nilosaharských a čadských etnik klastr kúšitsky hovořících etnik a klastr skupin hovořících nigerokonžskými jazyky
__label__neutral	podle randové si lidé zpravidla vůbec nejsou vědomi že jde o přenašeče podle objektivistů zhoubných filosofických idejí
__label__biased	marek čejka encyklopedie blízkovýchodního terorismu společnost pro odbornou literaturu numtkn isbn numtkn numtkn numtkn numtkn numtkn
__label__biased	hlava čtvrtá hospodářská sociální a kulturní práva
__label__neutral	po té vystřelené duše vytvořili shluky které se přilepili na lidi a dodnes jim působí psychické a fyzické problémy které scientologie pomáhá odstraňovat
__label__biased	pak je ozón vzniklý pod tlakem odčerpán zpět a opět přeměněn v kyslík pacient i lékař během ošetření dýchají normální vzduch bez ozónu
__label__neutral	po sedmém roce obležení v tísni vyšel sám sauron a postavil se nepříteli
__label__biased	to platí i pro případ že původní skupina vznikla již v době ježíšově
__label__neutral	proslavil se svými knihami které se formou krátkých a leckdy humorných příběhů a meditací dotýkají spirituality a smyslu lidského života
__label__neutral	pionýr je demokratický samostatný a nezávislý spolek dětí mládeže a dospělých zabývá se osvětovou výchovnou vzdělávací charitativní činností obhajobou a uspokojováním zájmů a oprávněných potřeb všech dětí
__label__biased	února numtkn městec králové je aktivista známý především jako organizátor demonstrací proti jiřímu paroubkovi
__label__biased	zvítězil především díky podpoře mladších vzdělanějších voličů a afroameričanů více než numtkn afroameričanů sympatizovalo s obamou
__label__biased	listopadu numtkn narušili aktivisté pietní akci ku připomínce obětí komunismu na národní třídě když ke svíčkám a věncům na symbolickém místě přiložili stuhu s nápisem ne základnám
__label__neutral	základní školu navštěvoval na hanspaulce v praze numtkn
__label__neutral	název automobilu byla odvozen od jména černého pantera z knihy džunglí a měl podrhnout sportovní charakter vozu
__label__neutral	v následujících dnech byl plán doplněn německým námořnictvem
__label__biased	v přísně muslimských zemích jako je saudská arábie jsou ženy veřejně diskriminovány a mají omezené volební právo a možnost účastnit se jakoliv politiky
__label__neutral	jaroslav foldyna poslanec poslanecké sněmovny parlamentu české republiky za čssd
__label__neutral	soupeření sovětského svazu a usa za studené války
__label__neutral	a biodynamický zemědělec ji pouze obhospodařuje
__label__biased	každá společenská organizace se opírá o něco co není uskutečněno nebo proveditelné ale má ten ideál který je někde za obzorem maják ke kterému se může snažit přibližovat pokud ten ideál považuje za společensky platný a je všeobecně přijímaný
__label__biased	na nátlak ruska schválila nejvyšší rada zákon zakazující polovojenské skupiny s odkazem na unso
__label__neutral	s členem týmu bobovize václavem chalupou jejichž spor je zaznamenán v dokumentu o televizní krizi bezesné noci režiséra špačka a kameramana čálka
__label__neutral	proti huertově režimu se zformovala poměrně široká koalice která spojila svoje síly v konstitucionální armádě pod vedením venustiana carranzy
__label__neutral	hodiny začaly zvedat i bavorské voje
__label__biased	v nedávné době napsal scénáře pro filmy prachy dělaj člověka a sněženky a machři po pětadvaceti letech
__label__neutral	numtkn listiny které zakládá právo každého občana na svobodný vstup na území republiky a určuje že občan nemůže být nucen kopuštění své vlasti zcela jistě znemožňuje vyloučit českého občana ze společenství občanů české republiky jako demokratického státu kněmuž ho váže pouto státního občanství
__label__biased	loupež byla opodstatněná potřebou opatření hotovosti za kterou skupina pořídila dvě motorky jawa čímž měly být umožněny rychlé přesuny při jejich odbojové činnosti
__label__neutral	často používají jazyk který akademiky znevažuje a odmítá je jako málo podnikavé trávící veškerý čas v zaprášených knihovnách a odmítající zpochybňovat ortodoxie establishmentu aby nepřišli o práci
__label__neutral	nejprve mezi pobřežní ochranou a německými útočníky a později při setkání německých lodí s královským námořnictvem
__label__neutral	bylo poukázáno na to že předpoklad iridologie je v rozporu se skutečností že duhovka neprochází během života jedince podstatnými změnami
__label__biased	studie byla provedena na numtkn heterosexuálních mužích znichž numtkn projevovalo homofobní rysy aostatní ne
__label__neutral	od listopadu numtkn se ve vedení redakce objevil společně s karlem burešem a od numtkn prosince začal vycházet na pokračování dnes již legendární seriál rychlé šípy kreslený janem fischerem
__label__biased	přestože proticírkevní útlak byl významným motivem povstalců byly zde i další okolnosti zejména pozemková reforma která ničila chudý venkov a částečné zhroucení sociální sítě které bezprostředně souviselo s proticírkevním útlakem stát zabavil církvi veškeré nemocnice sirotčince a školy ovšem sám je nebyl schopen v rozumné míře provozovat a v mnoha oblastech tak většina těchto ústavů zanikla
__label__biased	vždyť jeden z jeho vzorů v dějinách papežství byl papež řehoř ix
__label__biased	je autorem úplné encyklopedie z oblasti jógy a mystiky s názvem řada nejvyšší jóga a mystika
__label__neutral	již v září numtkn se stal členem předsednictva strany
__label__neutral	některé z těchto zemí od jeho využívání upustily až ve numtkn
__label__biased	grimm hofmannova aféra ohrozila neutrální postavení švýcarska
__label__neutral	to znamená že jim je jasné že nemohou sáhnout do podstaty problému
__label__biased	rozdílnost mezi hvězdným a slunečním rokem která je numtkn min určil s odchylkou numtkn min
__label__neutral	numtkn s trackem numtkn který svým netypickým a osobitým soundem čeří hladinu české scény
__label__neutral	předčasné vypuzení plodu může nastat po podání prostaglandinu
__label__biased	zajímavé stálé expozice se věnují historii města přírodě i krajině ostravska
__label__neutral	působil jako předseda výboru pro životní prostředí
__label__biased	hlavním autorem celého programu hry je zdeněk pletka na grafice se podílel martin vocet a na celkovém ozvučení a dojmu martin klusák
__label__neutral	listina je prvním uceleným ústavním dokumentem který zakotvil tradiční demokratická práva a svobody
__label__biased	středoevropan tehdy nicméně pouze zprostředkoval toto svědectví a vyjádření těchto svědků zmiňuje jako údajné
__label__biased	většina fanoušků ho nemá ráda především pro vážná narušení kontinuity seriálu
__label__neutral	například kindlerova encyklopedie člověk kindlers enzyklopädie der mensch numtkn obsahuje kapitoly rasová rozmanitost lidstva a rasová historie a rasová evoluce a v herder lexicon biologie numtkn až numtkn dotisk v roce numtkn heslo lidské rasy začíná slovy stejně jako jiné biologické druhy je i dnešní homo sapiens člověk rozdělen do relativně jednotných ras s charakteristickými kombinacemi genů
__label__neutral	v informatice se pro řazení používá taktéž termín třídění přestože někteří autoři jej pociťují jako poněkud nepřesný a dávají přednost slovu řazení
__label__biased	tato slova evokují ve stejné míře zasněné a ideální místo a ve stejné míře jeho nereálnost
__label__neutral	pracovní síly organizace a zkušenosti se staly počáteční infrastrukturou pro založení organizace
